concept,prefLabel,definition,broader
http://www.w3id.org/archlink/terms/conservationthesaurus/C76568,Smooth On Rebound 25,"Produktname eines additionsvernetzenden Silikonkautschuks der Firma Smooth-On. Laut Herstellerangaben zeichnet sich das Produkt durch seine einfache Anwendung, die hohe Reißfestigkeit und eine vernachlässigbare Schrumpfung besonders für die Herstellung detailreicher Formen aus. Durch die selbstverdickende Eigenschaften kann das Produkt auch auf vertikale Oberflächen tropffrei aufgetragen werden. Die Topfzeit beträgt bei Raumtemperatur ca. 20 Min und die Entformzeit ca. 6 Stunden.",http://www.w3id.org/archlink/terms/conservationthesaurus/DA841D
http://www.w3id.org/archlink/terms/conservationthesaurus/AF6D7D,Smooth On Mold Star 30,"Produktname eines additionsvernetzenden Silikonkautschuks der Firma Smooth-On. Laut Herstellerangaben ist dieses Produkt aufgrund seiner niedrigen Viskosität besonders Gießfähig und polymerisiert nahezu ohne Schrumpfung zu einem elastischem, stabilen Kautschuk. Durch die Hitzebeständigkeit bis ca. 230°C ist auch das eingießen von niedrigschmelzenden Metallen direkt in die Silikonform möglich. Die Topfzeit beträgt bei Raumtemperatur ca. 45 Min, die Entformzeit ca. 6 Stunden.",http://www.w3id.org/archlink/terms/conservationthesaurus/DA841D
http://www.w3id.org/archlink/terms/conservationthesaurus/GCDG5D,Nedform Silikon Addition Transparent 25,,http://www.w3id.org/archlink/terms/conservationthesaurus/DA841D
http://www.w3id.org/archlink/terms/conservationthesaurus/C5G53A,Dentalsilikon,"additionsvernetzender Silikonkautschuk auf Vinylpolysiloxanbasis aus dem Zahnmedizinbereich, speziell entwickelt für die dentale Präzisionsabformung. Charakteristisch ist eine schnelle, zeitlich definierte Abbindezeit und leichte Verarbeitung, wodurch es im Bereich der Konservierung und Restaurierung besonders für eine zeitsparende Abformung kleiner Teilbereiche eines Objektes, z.B. für die Manschettenherstellung zur Ergänzung von Fehlstellen, geeignet ist.",http://www.w3id.org/archlink/terms/conservationthesaurus/DA841D
http://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,kondensationsvernetzender Silikonkautschuk,"zweikomponenten Silikonkautschuk, der durch eine Polykondensationsreaktion mittels Zinnkatalysatoren vernetzt. In der Konservierung und Restaurierung wird kondensationsvernetzender Silikonkautschuk aufgrund seiner einfachen Verarbeitung, Zeichnungsgenauigkeit und moderaten Kosten für die Abformung von Objekten verwendet. Bei dieser Art von Silikonkautschuk ist ein Auftrag in mehrere Schichten, auch nach Polymerisation der Vorherigen möglich. Während der Vernetzungsreaktion werden Alkohole (typischerweise Ethanol) abgespalten, was zu einem Volumenschwund des Silikonkautschuks führt. Aus diesem Grund weist das Material eine begrenzte Langzeitstabilität auf und kann zur Versprödung neigen. Darüber hinaus können austretende Silikonöle bei porösen Materialien zu Verfärbungen führen.",http://www.w3id.org/archlink/terms/conservationthesaurus/A44BG6
http://www.w3id.org/archlink/terms/conservationthesaurus/A6CA1C,Elastosil M 4503,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Wacker. Laut Herstellerangaben zeichnet sich das Produkt vor allem durch eine gute Fließfähigkeit, hohe Ein- und Weiterreißfestigkeit, große Dehnbarkeit und Elastizität sowie eine ausgeprägte Langzeitstabilität und Beständigkeit gegenüber Gießharzen aus. Das Produkt hat eine Topfzeit von 75 min (bei Raumtemperatur) und einen Schrumpfrichtwert von 0,5%.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3
http://www.w3id.org/archlink/terms/conservationthesaurus/DB5G7D,Elastosil M4514,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Wacker. Laut Herstellerangaben zeigt dieses Produkt eine besonders gute Beständigkeit gegenüber Polyester- und Polyurethanharzen, auch bei wiederholter Abformungen. Darüber hinaus besitzt es eine sehr gute Fließfähigkeit und Selbstentlüftung sowie eine hohe Dehnbarkeit und Elastizität, wodurch es sehr gut für die Abformung von Objekten mit starker Hinterschneidungen geeignet ist. Die Topfzeit ist, in Abhängigkeit des verwendeten Härters, mit 60-90 min angegeben, der Schrumpfrichtwert liegt bei <0,4 %.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3
http://www.w3id.org/archlink/terms/conservationthesaurus/C9C7C7,Elastosil M3500,"Produktname eines standfesten, kondensationsvernetzenden Silikonkautschuke der Firma Wacker, welches in der Vergangenheit am LEIZA für Abformungen verwendet wurde. Das Produkt ist jedoch aktuell nicht mehr verfügbar (Stand 2024).",http://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3
http://www.w3id.org/archlink/terms/conservationthesaurus/A8GFCC,Bluesil RTV 3325,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Elkem Silicones (früher: Bluestar Silicones), dass in der Vergangenheit unter der Bezeichnung ""Rhodorsil RTV 3325"" vertrieben wurde,. Laut Herstellerangabe zeichnet sich das Produkt durch eine gute Fließfähigkeit, hohe Reißfestigkeit, ausgezeichnete Wiedergabetreue der Oberflächendetails sowie nicht haftende Eigenschaften und hohe Elastizität, die eine leichte Abnahem der Form von dem Originale ermöglichen, aus. Es können eine Reihe verschiedener Härter mit diesem Silikonkautschuk verwendet werden, die die Topfzeit (zwischen 20 - 150 min) sowie die Entformzeit (6 - 24 h) beeinflussen. Die Lineare Schrumpfung wird mit <0,7% angegeben.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3
http://www.w3id.org/archlink/terms/conservationthesaurus/AC1C85,Silikon Kondensation 20 A+B,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Nedform, welches auch unter dem Namen Nedsil 20 TVL vertrieben wird. Laut Herstellerangabe zeichnet sich das Produkt durch eine gute Fließfähigkeit, feine Detailgenauigkeit und eine sehr hohe Reisfestigkeit aus. Die Topfzeit bei Raumtemperatur wird mit 100 min, die Entformzeit mit 16-20 h angegeben, wobei beides maßgeblich von Mischungsverhältnis und Luftfeuchtigkeit abhängt.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3
http://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC,Fett,"bei Raumtemeperatur fester Stoff, der aus einem Gemisch aus Triglyceriden mit Estern von Fettsäuren besteht. In der Restaurierung werden Fette haupstächlich als Schmier- bzw. Trennmittel z.B. bei der Abformung von Objekten verwendet.",http://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5
http://www.w3id.org/archlink/terms/conservationthesaurus/D81175,Vaseline,halbfestes Gemisch aus gesättigten Kohlenwasserstoffen hergestellt aus verschiedenen Paraffinen und Minderalölen. In der Konservierung und Restaurierung wird Vaseline als wasserabweisendes Schutzmittel und temporäres Trennmittel verwendet.,http://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC
http://www.w3id.org/archlink/terms/conservationthesaurus/AF1328,Stearin,"weißes bis schwach gelbliches, wasserunlösliches Gemisch aus Glycerinestern der Stearinsäure und Palmitinsäure. Es entsteht bei der Fettspaltung, indem das Fettsäuregemisch durch Auspressen von der flüssigen Ölsäure getrennt wird, und hat einen Schmelzpunkt von etwa 60–70 °C. Stearin wird in der Konservierung und Restaurierung teilweise für das Einfetten von Formteilen im Zuge der Abformung bzw. Herstellung von Kopien verwendet.",http://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC
http://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3,Modelliermasse,"Oberbegriff für leicht formbares Material, welches in der Restaurierung hauptsächlich für die Einbettung von Objekten, die Herstellung von Manschetten bzw. Formen und/oder die Erstellung von dreidimensionalen Modellen verwendet wird.",http://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5
http://www.w3id.org/archlink/terms/conservationthesaurus/CB4G84,Wachs,"weich, plastisches Material aus unterschiedlichen Stoffgemischen mit niedrigem Schmelzpunkt und guter Adhäsionsfähigkeit. In der Konservierung und Restaurierung wird Wachs unter anderem für die Ergänzung von Fehlstellen, als Abformmaterial bzw. als Manschette oder als Material für das freie Modellieren des fehlenden Teils, verwendet. Darüber hinaus werden modifizierte Wachse als Trennschicht bzw. Absperrschicht zwischen Materialien und als Versiegelung poröser Materialien eingesetzt.",http://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3
http://www.w3id.org/archlink/terms/conservationthesaurus/C9AFG9,Mikrokristallines Wachs,,http://www.w3id.org/archlink/terms/conservationthesaurus/CB4G84
http://www.w3id.org/archlink/terms/conservationthesaurus/F6344G,Cosmoloid H80,"mikrokristallines Kohlenwasserstoffwachs, das aus verzweigt-kettigen und naphthenischen Kohlenwasserstoffen besteht und durch katalytische Entfernung von Schwefel aus Paraffinen hergestellt wird. Es hat einen Schmelzpunkt von ca. 85°C, ist nahezu säurefrei und in aliphatischen und aromatischen Kohlenwasserstoffen löslich. In der Konservierung und Restaurierung wird Cosmoloid H80 häufig zur Oberflächenbehandlung und als Korrosionsschutz, insbesondere für Eisenobjekte, eingesetzt.",http://www.w3id.org/archlink/terms/conservationthesaurus/C9AFG9
http://www.w3id.org/archlink/terms/conservationthesaurus/A8245D,Ton <Restaurierungsmaterial>,"mineralisches Naturmaterial mit hoher Formbarkeit und Plastizität, das in der Konservierung und Restaurierung hauptsächlich als primäres Trägermaterial für die Ergänzung stark fragmentierter Objekte (Gefäße)  verwendet wird.",http://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3
http://www.w3id.org/archlink/terms/conservationthesaurus/A2B583,Plastilin,"formbare ton- bzw. wachsähnliche Modelliermasse aus verschiedenen Füllstoffen (Kalziumcarbonat, Kreide, Kalk, etc.) Ölen, Wachsen und Polymeren. Sie trocknet nicht aus, bleibt dauerhaft geschmeidig und knetbar sowie wiedervervendbar. In der Konservierung und Restaurierung wird Plastilin häufig für temporäre Stützen, Abformungen und Manschettenergänzungen verwendet. Die enthaltenen Öle in manchen Plastilin-Produkten können, gerade auf hellen und/oder porösen Oberflächen, zu Verfärbungen, Flecken und fettigen Rückständen führen, sodass solche Oberfläche bei der Verwendung von Plastilin zusätzlich geschützt werden sollten.",http://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3
http://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6,Gips (Restaurierungsmaterial),"pulverförmiges Material aus Calciumsulfat, das duch Brennen des wasserhaltigen Gips-Minerals gewonnen wird. Durch Zugabe von Wasser wird aus dem fein gemahlenen Gipspulver eine formbar Modelliermasse, die an der Luft aushärtet. Aufgrund seiner leichten Berarbeitbarkeit und der schnellen Härtung wird Gips in der Restaurierung für Abgüsse/Modelle, Formbau oder die Ergänzung von Fehlstellen verwendet.",http://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3
http://www.w3id.org/archlink/terms/conservationthesaurus/CD784B,Alabaster Modellgips,"Hochreiner, weißer Gips, speziell für die Herstellung detaillierter Modelle und Formen. Er zeichnet sich durch seine feine Körnung, schnelle Abbindezeit und hohe Härte bei gleichzeitig guter Bearbeitbarkeit nach Aushärtung aus.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6
http://www.w3id.org/archlink/terms/conservationthesaurus/C35AG4,Exaduro Gips,,http://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6
http://www.w3id.org/archlink/terms/conservationthesaurus/A3D23D,Moltofill,"Produktname einer gebrauchsfertige Spachtelmasse auf Gipsbasis, die für das Füllen von Rissen, Löchern und Unebenheiten in Wänden und Decken entwickelt wurde. Sie zeichnet sich durch ihre feine Konsistenz, leichte Verarbeitbarkeit und schnelle Trocknung aus und wird daher in der Konservierung und Restaurierung für kleinere Ausbesserungsarbeiten an Keramikobjekten verwendet.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6
http://www.w3id.org/archlink/terms/conservationthesaurus/D24653,Keramiplast®,"Produktname einer lufthärtenden Modelliermasse auf Basis von Zellulose und mineralischen Bestandteilen, die sich durch ihre hohe Formstabilität, feine Oberflächenstruktur und einfache Verarbeitung auszeichnet. In der Konservierung und Restaurierung wird Keramiplast hauptsächlich für das Füllen von feinen Abplatzungen und Rissen in Keramikobjekten oder für das Modellieren von Formteilen verwendet.",http://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6
http://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A,Naturkautschuk,"elastischer, polymerer Werkstoff, der hauptsächlich aus dem Milchsaft (Latex) des Kautschukbaums (Hevea brasiliensis) gewonnen wird. Chemisch besteht er überwiegend aus Polyisopren, einem cis-1,4-Polymer, das ihm seine charakteristische Elastizität und Reißfestigkeit verleiht. Naturkautschuk ist wasserunlöslich, dehnbar und besitzt eine hohe chemische Beständigkeit.",http://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5
http://www.w3id.org/archlink/terms/conservationthesaurus/DFDG2A,Givul MR,,http://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A
http://www.w3id.org/archlink/terms/conservationthesaurus/C97B35,Revultex,,http://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A
http://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4,Verstärkungsfaser,"Oberbegriff für fasrige Materialien, die zur Verstärkung anderer Materialien eingesetzt werden. Sie erhöhen deren Festigkeit, Steifigkeit und Stabilität, indem sie die mechanischen Eigenschaften des Materials verbessern. Die Verstärkungsfasern werden dafür in der Regel in eine Matrix (z.B. aus Polymeren) eingebettet.",http://www.w3id.org/archlink/terms/conservationthesaurus/C364G1
http://www.w3id.org/archlink/terms/conservationthesaurus/F61BGA,Glasfasergewebe,,http://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4
http://www.w3id.org/archlink/terms/conservationthesaurus/A8272G,Japanpapier,,http://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4
http://www.w3id.org/archlink/terms/conservationthesaurus/CD477D,Kohlefaser,,http://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4
http://www.w3id.org/archlink/terms/conservationthesaurus/FGBB8G,Naturseide,,http://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4
http://www.w3id.org/archlink/terms/conservationthesaurus/GF1639,Goldschlägerhaut,,http://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4
http://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,Füllstoff,"""verhältnismäßig inerter fester Stoff, der einem Kunststoff oder einem Klebstoff beigemischt wird, um dessen Festigkeit, Beständigkeit, Verarbeitungseigenschaften oder andere Eigenschaften zu verbessern oder um die Kosten zu senken.""",http://www.w3id.org/archlink/terms/conservationthesaurus/C364G1
http://www.w3id.org/archlink/terms/conservationthesaurus/B9D357,Hohlglaskügelchen,"mikroskopisch kleine, hohle Kügelchen aus Borosilikatglas mit geringem Gewicht und hoher Stabilität, die als Füllstoff in Restaurierungsmaterialien eingesetzt werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2
http://www.w3id.org/archlink/terms/conservationthesaurus/FC6F82,Graphit,,http://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2
http://www.w3id.org/archlink/terms/conservationthesaurus/C1BBFB,Metallpulver,,http://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2
http://www.w3id.org/archlink/terms/conservationthesaurus/BFB3B9,Talkum,,http://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2
